route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
1,2025_01_13-DX-MVS-Weekday-022,1682411,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682582,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682344,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682613,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682412,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682584,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682345,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682614,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682413,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682585,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682346,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682615,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682414,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682586,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682347,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682616,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682369,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682583,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683726,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683727,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683728,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683729,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683730,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683731,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683732,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683733,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683734,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683735,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683736,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683737,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1683738,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682404,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682617,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682370,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682618,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682405,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683710,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683711,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683712,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683713,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683714,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683715,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683716,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683717,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683718,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683719,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683720,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683721,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683722,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683723,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683724,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683725,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682619,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682371,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682620,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682372,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682621,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682373,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682622,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682374,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682623,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682375,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682624,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682376,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682625,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682377,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682626,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682378,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682627,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682379,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682628,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682380,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682629,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682630,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682381,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682587,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682631,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682382,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682588,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682383,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682632,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682384,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682589,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682385,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682633,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682386,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682590,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682634,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682387,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682591,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682635,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682350,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682592,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682388,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682636,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682353,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682593,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682389,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682637,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682351,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682594,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682390,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682638,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682352,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682595,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682391,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682639,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682420,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682596,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682392,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682640,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682421,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682597,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682393,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682641,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682359,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682598,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682394,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682642,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682354,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682599,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682395,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682643,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682355,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682600,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682396,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682644,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682356,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682601,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682397,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682645,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682357,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682602,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682398,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682646,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682358,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682603,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682399,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682647,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682422,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682604,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682400,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682648,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682360,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682605,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682401,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682649,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682361,"San Francisco International Airport",1,,001B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1683879,"San Francisco International Airport",1,,001B_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682606,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682406,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682650,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682407,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682651,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682408,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682652,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682409,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682653,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682410,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682654,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682402,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682655,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682403,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682656,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682348,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682657,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682417,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682658,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682418,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682659,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682415,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682660,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682416,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682661,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682368,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682662,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682419,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682663,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682349,"Millbrae (Caltrain Transfer Platform)",1,,001E_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682664,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682433,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682429,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682432,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682431,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682434,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682428,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682435,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682682,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682427,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682676,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682436,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682681,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682430,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682675,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682437,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682680,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-DX-MVS-Weekday-022,1682438,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682671,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682679,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682674,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682678,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682673,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682677,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-DX-MVS-Weekday-022,1682672,"SFO / SF / Antioch",1,,002E_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682683,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682684,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682773,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682685,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682686,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682774,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682687,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682775,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682688,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682776,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682689,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682777,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682690,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682778,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682691,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682779,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682692,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682780,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682693,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682781,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682694,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682782,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682695,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682783,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682696,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682784,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682697,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682785,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682698,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682786,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682699,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682787,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682700,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682788,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682701,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682789,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682702,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682790,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682703,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682791,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682704,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682792,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682705,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682793,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682706,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682794,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682707,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682795,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682708,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-DX-MVS-Weekday-022,1682796,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-DX-MVS-Weekday-022,1682709,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
